Emp ID,Name,DOB,SSN,State
1094,Theresa Daniels,1961-09-21,811-41-4320,North Carolina
1581,Tammy Jones,1962-10-06,115-35-9069,Colorado
925,Caitlin Orozco,1990-07-20,046-34-9661,Oklahoma
1324,Michael Michael,1975-03-02,278-45-6357,Vermont
146,Daniel Edwards,1967-11-07,541-59-0900,New Jersey
797,Nicholas Mclaughlin,1962-07-10,530-57-4974,Oklahoma
856,Heather Fisher,1961-12-03,427-36-0333,Tennessee
479,John Wade,1992-09-24,598-42-4931,Indiana
503,Timothy Moore,1986-12-25,513-11-1862,New Hampshire
1342,Christopher Santos,1989-02-09,726-25-1539,Vermont
1910,Jessica Bennett,1985-06-11,841-30-3499,Florida
1668,David Ochoa,1972-01-08,628-71-4198,South Carolina
1575,Joseph Ellis,1958-02-08,392-32-5537,Mississippi
1693,Shelia Jones,1962-09-27,382-22-6040,Florida
425,Kelli Garcia,1982-01-26,786-09-3958,Kansas
572,John Odonnell,1966-11-04,637-97-7711,Arkansas
1902,Shawn Phelps,1972-02-02,606-66-9307,North Carolina
561,Samantha Dunlap,1977-02-14,234-85-2309,Texas
2098,Lawrence Hall,1994-05-11,469-20-9377,Maryland
702,Christopher Hernandez,1985-12-04,870-81-7847,Kentucky
436,Christopher Smith,1988-09-29,112-08-4989,Nebraska
1589,Jennifer Lindsey,1977-11-15,401-74-8382,North Dakota
963,Brent Gillespie,1959-10-28,842-23-8806,West Virginia
1958,James Macias,1960-04-20,703-57-4913,New Hampshire
1734,Tamara Grant,1968-03-21,686-50-6745,Missouri
1388,Angelica Mejia,1990-10-11,264-19-5190,Maryland
976,Erica Moore,1981-01-04,039-69-6562,Louisiana
1191,Kyle Berry,1974-12-12,460-60-2612,Montana
1887,Christine Parks,1992-08-06,587-40-5992,North Dakota
1716,Holly Jacobs,1973-02-05,076-94-9418,Kansas
221,Crystal Ramos,1968-05-01,670-56-9392,North Carolina
1737,Heather Franklin,1977-06-04,374-52-3245,Alaska
922,Cameron Kennedy,1969-03-25,621-95-9205,Tennessee
1664,Megan Mendoza,1984-04-27,792-05-9281,Ohio
1663,James Stanley,1988-08-08,401-44-5348,Colorado
1465,Ricardo Price,1986-03-19,332-54-0586,South Dakota
340,Deanna Lopez,1957-04-04,281-58-2027,Connecticut
363,Juan Beasley,1962-07-30,764-93-8974,Kansas
1638,Steven Cain,1982-05-20,205-16-0881,Georgia
1281,Mary Green,1994-08-15,332-65-8216,North Dakota
754,Christine Ibarra,1971-12-11,306-58-4542,Wisconsin
1486,Stacey Luna,1961-09-03,423-75-7957,Colorado
881,Marcus Diaz,1984-04-09,356-76-4253,Illinois
952,David Jones,1966-12-26,039-11-8614,Kentucky
475,Jesus Clark,1979-06-17,500-45-9169,Nevada
1354,Theresa Mitchell,1964-09-18,168-79-2414,Iowa
1718,Jennifer Gonzalez,1966-11-18,845-71-8160,Nevada
1492,Douglas Bass,1992-08-17,102-84-8214,Vermont
80,Kimberly Thompson,1984-05-28,137-14-7323,New Jersey
595,Angela Hart,1973-08-26,233-28-3242,Montana
544,Bryan Gomez,1990-05-03,052-48-5060,Maine
791,Jessica Howard,1989-04-05,345-79-2966,Oklahoma
787,Justin Dawson,1975-02-10,876-82-3269,Kansas
1724,Edward Porter,1980-05-30,547-59-3766,Louisiana
205,Meredith Anderson,1983-03-21,794-80-7457,Maine
224,Julie Nelson,1960-08-28,584-43-3907,Washington
1269,Michael Martin,1994-10-29,850-10-8347,Indiana
886,Elizabeth Moore,1979-09-22,490-37-4182,South Carolina
578,Nicholas Valentine,1992-06-13,071-74-8399,Texas
1265,Marie Young,1966-12-09,761-39-3513,Oklahoma
1389,Christopher Washington,1986-04-25,222-30-7035,Missouri
1822,Henry Hoffman,1977-12-13,205-77-1493,New Jersey
397,Richard Armstrong,1991-01-07,857-22-5575,Mississippi
162,Kyle Walker,1959-11-13,692-08-9493,Virginia
1390,Derrick Wilcox,1987-10-04,360-32-7187,Maine
1116,Lucas Duncan,1987-10-06,418-65-4251,Mississippi
883,Lisa Holmes,1993-07-16,845-28-0562,New Jersey
1573,Elizabeth Cooper,1981-08-10,469-52-0180,New Hampshire
1522,Stacey Martinez,1977-11-10,238-75-6226,Michigan
76,Judith Haynes,1988-02-21,593-47-2176,North Carolina
496,Jackie Hill,1974-03-09,360-17-9550,Nebraska
2091,Michael Brown,1960-08-26,098-42-5539,Connecticut
1726,Anthony Porter,1959-08-03,072-69-2303,Minnesota
1996,Joanna Hernandez,1962-05-26,438-76-7427,South Dakota
325,Ashley Anderson,1982-08-15,324-58-0355,Ohio
294,Cassandra Acosta,1972-06-09,048-54-3840,Washington
1104,Robert Davidson,1959-08-27,358-45-6216,Minnesota
260,Lisa Guzman,1963-09-01,781-26-9995,North Dakota
2043,Bonnie Kelley,1969-08-27,692-81-2787,Iowa
511,Christopher Perez,1990-03-18,820-04-4454,North Dakota
1818,Randy Johnson,1992-10-18,474-89-7577,Ohio
37,Lauren Rivas,1963-03-01,017-65-4932,Arizona
336,Tracey Chavez,1980-12-16,470-13-8884,Florida
1023,David Marks,1957-03-01,028-72-0456,North Dakota
147,Shawn Nunez,1973-11-25,059-73-0430,Tennessee
306,Russell Yu,1966-02-24,376-37-0983,North Dakota
351,Elizabeth Hammond,1971-11-13,561-92-8748,Oregon
710,Heather Scott,1964-06-03,382-41-3710,Wyoming
1082,Kimberly Hull,1974-04-05,108-50-0816,Wisconsin
387,Robert Drake,1979-11-27,566-04-6370,Wisconsin
605,Adrian Martin,1976-08-02,296-78-4117,Pennsylvania
1169,Jessica Rivers,1991-01-30,571-44-4721,Mississippi
760,Christopher Lee,1983-06-26,211-17-8979,Vermont
1282,Christopher Herman,1991-12-29,081-76-8842,North Carolina
1658,Charles Nash,1967-07-29,864-10-9903,Vermont
35,Danielle Barr,1957-03-02,143-81-6806,New Hampshire
155,Andrew Ramos,1986-11-02,424-07-4035,Washington
1110,Kevin Hall,1990-06-24,154-65-3584,Alaska
1906,Travis Thompson,1957-02-04,436-71-0470,Hawaii
78,Emily Harris,1964-04-29,097-16-3273,South Carolina
961,Samantha Sanders,1993-03-17,683-92-6736,Alaska
1672,Benjamin Hayes,1967-09-11,096-94-2236,Wyoming
471,Michael Hale,1960-06-30,390-49-4326,Hawaii
1858,Lindsay Smith,1984-05-26,036-25-6627,Maine
2013,Kevin Gonzalez,1985-06-29,446-17-9265,Florida
2122,Robin Quinn,1959-05-10,220-45-4725,Illinois
1444,Christopher Fisher,1968-05-30,467-71-7719,Vermont
1816,Denise Blankenship,1989-04-17,524-47-5390,Idaho
1874,Mark Fitzgerald,1975-10-28,846-36-0350,Mississippi
632,Mary Strickland,1966-11-08,551-78-8918,Oregon
1622,Catherine Davies,1968-09-11,394-33-0142,Florida
1526,Patricia Cooley,1987-08-26,167-09-5355,Wyoming
1594,Kerry Adams,1991-06-09,521-59-8122,Rhode Island
1889,Adrian Higgins,1990-06-05,140-86-5579,West Virginia
1962,Nicholas Crawford,1980-10-18,185-82-3366,North Dakota
1286,Jennifer Galvan,1967-12-30,749-27-3209,New Jersey
2030,April Thomas,1962-08-24,676-19-2295,New Jersey
862,Billy Dawson,1994-07-09,801-60-5061,Kentucky
1473,Jennifer Wilcox,1980-10-16,763-08-5553,Kansas
392,Gavin Brown,1986-05-23,837-14-9853,Arkansas
1802,James Russell,1993-07-25,032-56-4296,New Hampshire
1097,Timothy Wilson,1985-03-16,013-09-3011,Missouri
25,Michael Schmidt,1981-01-23,693-59-0951,Utah
651,Sarah Carrillo,1988-05-24,697-48-9627,Ohio
43,Ann Romero,1977-03-16,029-93-1940,Connecticut
1072,Mark Sanchez,1962-07-23,039-04-5707,Illinois
1869,Christopher Williams,1973-01-21,749-80-6972,Arizona
92,Daniel Stewart,1963-01-06,126-38-8344,Arizona
1107,Jason Lopez,1958-01-17,539-76-8706,Wisconsin
91,Grace Garcia,1980-06-30,637-84-5358,Colorado
940,Adam Lee,1971-01-22,339-89-5729,Pennsylvania
593,Brian Rivera,1979-02-09,448-23-5280,West Virginia
1327,Justin Howard,1962-03-21,244-01-7396,Alabama
1068,Bonnie Joseph,1991-10-10,395-33-0637,Wisconsin
98,Michael Richard,1963-08-12,335-06-1758,Wisconsin
1935,Matthew Ortega,1959-02-10,272-96-0957,Arizona
1525,Christine Sparks,1969-06-26,297-58-9890,Rhode Island
1334,Troy Reynolds,1967-04-04,289-12-0710,Nevada
1267,Ronald Taylor,1979-07-09,836-41-5753,California
1370,Donald Lyons,1958-06-10,749-07-4933,Indiana
1461,Lisa Hicks,1990-10-03,087-19-1465,Michigan
1383,Carolyn Wells,1976-11-27,272-05-6075,Massachusetts
1945,Sandra Powers,1991-10-10,209-23-0672,Washington
1645,Dawn Brown,1959-03-10,603-60-8962,Wyoming
807,George Oconnell,1975-03-31,247-66-5547,Delaware
1246,Jackson Lucero,1963-05-12,852-75-6377,Michigan
764,Travis Smith,1992-04-23,137-67-2120,Louisiana
1653,Bianca Wong,1978-07-15,855-60-9401,Louisiana
427,Willie Allen,1993-01-29,616-16-6874,Rhode Island
1321,Andrew Rodgers,1991-08-07,733-62-7522,Maine
133,James James,1981-05-07,435-61-0406,Oklahoma
1105,Amy Estrada,1984-07-30,071-33-6593,Wisconsin
73,Mary Carrillo,1960-06-10,103-94-2605,New Jersey
892,Jamie Jones,1980-02-12,716-33-0066,Hawaii
452,Carol Foster,1988-01-13,096-92-5822,Delaware
2056,Ann Mitchell,1966-06-14,499-72-6382,Alaska
1071,Cynthia Robinson,1968-05-10,802-13-2765,Louisiana
548,Lauren Allen,1968-06-14,030-09-5523,Arkansas
381,James Baker,1973-10-09,568-66-0137,Oklahoma
2053,Katherine Glass,1966-01-14,741-93-9120,New Hampshire
377,Lori Alvarado,1987-08-07,697-94-3011,Alabama
810,Elizabeth Mack,1987-10-31,453-69-0674,Wisconsin
678,Daniel Rodriguez,1970-07-05,865-80-5485,North Carolina
103,Melanie Garrett,1957-12-13,342-97-9240,Utah
1775,William Landry,1973-02-26,569-64-8042,Montana
985,Chelsea Gallagher,1993-08-03,760-26-7805,Vermont
1931,Stephanie Greer,1965-04-10,724-99-7531,Virginia
174,Victoria Mcdaniel,1965-09-14,058-73-9517,California
1187,Francisco Archer,1981-08-19,407-94-6654,Alaska
1141,Caroline Morrison,1966-04-24,067-31-1880,Missouri
1562,Mary Daniel,1971-06-12,470-25-9538,Illinois
655,Paul Harris,1973-03-27,878-93-1734,Texas
949,Jay Smith,1979-04-02,147-90-8985,Kentucky
1850,Ashlee Hall,1962-10-10,663-06-0455,Montana
177,Meagan Harrington,1988-08-04,254-83-1677,Illinois
537,Jasmine Ho,1977-01-30,736-75-0531,Massachusetts
2027,Jill Jones,1977-10-10,762-91-4898,Illinois
1702,Kathryn Rodgers,1979-12-23,519-65-2077,California
1059,Karen Nolan,1988-05-11,691-41-9034,Massachusetts
82,Randy Johnston,1989-07-25,349-04-6052,North Carolina
2020,William Doyle,1967-02-14,145-47-8137,Arkansas
1531,Dylan Singh,1965-08-12,756-14-1489,Connecticut
1221,Erin Norton,1991-08-12,089-12-8009,Nebraska
604,Jonathan Bennett,1991-02-08,469-17-0104,New Jersey
1878,Abigail Wong,1988-03-04,157-20-1896,Florida
2008,Shawn Bennett,1980-07-19,482-29-0598,Oklahoma
202,Dawn Kramer,1988-09-11,742-84-7257,Louisiana
1121,Steven Taylor,1958-01-21,634-76-0487,Alabama
124,Michael Newton,1973-08-02,098-12-8678,Oklahoma
843,James Day,1991-02-16,400-07-2205,Vermont
1871,Alec Williams,1981-08-08,465-89-3293,Alabama
389,Jill Torres,1958-02-27,438-48-9730,Connecticut
2072,Stephanie Sullivan,1973-05-12,002-60-1275,New Jersey
1578,James Knight,1970-06-14,705-23-0910,Texas
144,Brandon Lyons,1963-11-25,533-93-8469,Maine
1614,Melinda Martin,1974-01-26,400-84-3356,Colorado
1703,Sara Riley,1980-04-04,101-56-8451,Massachusetts
1753,James Parks,1972-03-05,884-90-5111,Michigan
930,Andrew Wilkerson,1961-07-18,513-78-1067,Arkansas
647,Gary Rice,1965-10-25,325-62-3962,Wyoming
1885,Juan Carr,1959-10-10,420-94-1881,Montana
388,Michael Chapman,1993-10-08,080-78-7919,North Carolina
1130,Mike Richardson,1975-05-02,490-07-2258,Arkansas
312,Daniel Ramirez,1965-07-05,788-45-9999,New Jersey
1867,Anna Davies,1979-01-08,492-72-2450,Idaho
868,Stephanie Harper,1966-04-15,329-51-2813,Illinois
1859,Christopher Garcia,1962-04-30,315-76-1247,Alabama
359,Joshua Webb,1964-10-29,174-50-4482,Arkansas
2108,Kelly Evans,1969-01-25,281-29-1066,Pennsylvania
752,Marissa Davis,1975-06-15,675-38-5270,Arizona
90,Jermaine Clark,1979-04-12,853-05-5497,Massachusetts
733,Tanner Medina,1958-07-18,020-93-5988,Virginia
951,Donald Dunlap,1993-01-18,883-50-9427,Nevada
1628,Joseph Ewing,1957-11-21,695-02-6418,New Jersey
1243,Kimberly Smith,1974-01-07,190-18-9371,Maine
1247,Nicholas Obrien,1984-05-11,171-03-2045,Alabama
917,Jason Perez,1968-06-18,495-31-5216,New York
2062,Jesse Hernandez,1977-01-10,211-07-1848,Kansas
413,Brendan Newman,1980-04-08,106-80-0507,Pennsylvania
2066,Marisa Cunningham,1963-04-15,620-92-7660,South Dakota
365,Christopher Lee,1963-11-03,456-48-2873,Utah
654,Laura Walker,1985-01-02,725-35-7447,Maine
625,Richard Downs,1967-09-14,070-04-7597,Tennessee
62,Cynthia Black,1957-10-13,841-12-1892,Wyoming
1695,Sara Vazquez,1972-04-08,594-21-1732,South Dakota
1209,Logan Reynolds,1994-04-16,161-83-4618,New Hampshire
938,Michele Brown,1978-09-22,821-20-5035,New Mexico
396,James Rodriguez,1981-01-25,500-95-3339,Oregon
458,Jason Jennings,1972-07-06,322-18-7206,California
1590,Rebecca Petty,1961-01-27,203-12-3996,Nevada
1416,Jeremy Wagner,1986-12-29,337-14-2501,Kentucky
1098,Mary Vincent,1965-09-01,802-02-2149,Georgia
1279,Nathan Wolfe,1976-05-03,262-38-2075,South Carolina
492,Jose Adkins,1971-12-13,786-85-5374,West Virginia
1979,Miranda Mitchell,1967-10-06,728-95-9105,Utah
1224,Peter Hunt,1966-04-19,359-70-5402,Illinois
341,Katie Lynn,1983-10-17,899-67-3701,Washington
598,Nancy Smith,1965-02-12,624-47-2243,South Carolina
906,Adam King,1990-05-14,297-35-9527,Oregon
490,Shawna Chan,1991-12-17,327-98-6067,Louisiana
296,Joseph Dudley,1979-07-17,286-73-6312,New Hampshire
1519,Lori Gallagher,1957-02-08,585-13-7013,Kentucky
2004,Antonio Velasquez,1984-01-03,340-44-8910,Missouri
719,Steven Harris,1970-12-14,624-31-2872,North Carolina
953,Amanda Brown,1980-01-27,573-86-2038,Oregon
1344,Ashley Morales,1963-04-25,617-53-9001,Nevada
778,Gina Holder,1971-03-30,741-80-0286,Oklahoma
1,Donald Flores,1984-04-06,073-98-5306,Texas
1122,Tanner Coleman,1959-03-10,319-75-4304,West Virginia
852,Julie Burnett,1975-05-04,889-79-8126,Iowa
335,Eric Ball,1963-04-13,070-68-4040,Missouri
1006,Alejandro Harris,1976-08-15,551-03-5703,Maryland
154,Cindy Rojas,1989-06-16,592-35-1963,Ohio
467,Nicole Mueller,1991-08-11,739-16-4424,Nevada
1332,Karen Dennis,1983-08-27,244-54-0487,Tennessee
614,Austin Rodriguez,1994-09-06,127-49-0095,Virginia
2061,Frances Stewart,1982-05-02,499-97-1069,Delaware
1786,Katie Camacho,1959-09-24,729-53-2447,Minnesota
541,Samuel Huber,1981-04-11,748-25-9237,Maryland
1322,Thomas Hernandez,1964-06-10,773-19-9293,Virginia
1343,Sharon Bryant,1965-05-08,501-71-9955,New Hampshire
1882,Daniel Choi,1968-03-10,491-94-1109,Nevada
835,Janice Perry,1966-06-04,723-40-9017,Massachusetts
1275,Lauren Cruz,1985-06-19,242-34-2521,Alaska
1017,Steven Taylor,1976-04-03,565-98-5758,Delaware
682,Teresa Padilla,1984-07-22,854-68-8415,North Dakota
997,Andrew Brooks,1967-03-26,197-55-7690,Rhode Island
264,Antonio Townsend,1992-04-11,284-49-1545,Missouri
1777,Kristina Hill,1984-06-23,842-03-0946,New York
307,Sarah Johnson,1968-01-02,378-82-2953,Iowa
510,Aaron Johnson,1970-07-21,126-39-0554,Iowa
1696,Michael Brown,1966-02-01,442-68-8406,Colorado
640,Phillip Brown,1994-06-29,319-50-3100,Kansas
954,Kevin Pollard,1977-02-19,417-43-3147,Iowa
1124,Tommy Castro,1987-11-24,596-03-4794,Oregon
398,Courtney Walker,1976-10-29,528-20-6744,Florida
2089,Daniel Ramsey,1969-09-01,033-32-5559,North Carolina
959,Michael Robbins,1981-02-08,439-59-8280,Indiana
198,Robert Murphy,1978-10-05,788-96-4258,Maryland
1605,Matthew Parks,1963-01-15,656-30-4990,New Jersey
1310,Randy Acosta,1983-08-26,167-89-8896,New Hampshire
1152,Anna Harrell,1979-07-20,683-24-2164,New Hampshire
1891,Julie Russell,1963-06-01,360-70-9843,Arizona
1909,Melissa Martinez,1977-01-13,199-65-3101,Arkansas
123,Donna King,1984-05-22,359-82-5938,Iowa
2051,Ashley Ryan,1975-08-28,850-41-0520,Colorado
44,Joshua Golden,1968-09-04,185-49-9925,Maine
60,Jared Miranda,1987-10-05,662-99-8276,Minnesota
1549,Richard Martinez,1992-05-13,283-99-2702,Virginia
179,Kimberly Andersen,1971-08-04,177-25-1839,Georgia
1346,Kenneth Moore,1982-04-30,727-71-0900,Illinois
1470,Cheryl Payne,1967-06-11,054-40-0836,Connecticut
1063,Lauren Lewis,1957-03-09,407-62-6569,Nebraska
714,Rachel Anderson,1991-10-29,875-82-2308,Delaware
1742,Jessica Snyder,1964-05-27,861-93-3836,New Mexico
1704,Edgar Jennings,1974-09-10,610-20-6853,Vermont
912,Mark Brown,1973-03-11,669-65-2028,Alaska
1981,Erica Wilson,1962-08-23,238-58-0180,Nebraska
1647,Miguel Pierce,1971-02-18,737-19-7771,Vermont
120,Robert Kim,1967-03-03,655-94-6091,Delaware
703,Todd Garza,1976-10-22,161-04-3578,Ohio
440,Jessica Thompson,1965-03-13,052-28-1210,Pennsylvania
1274,Erica Waller,1987-08-17,045-07-0085,West Virginia
522,Thomas Stark,1992-12-02,523-08-0771,Arizona
865,Emily Morris,1973-09-22,562-60-0441,Michigan
599,Jose Jennings,1974-05-24,501-49-5779,Utah
915,Tricia Stone,1992-10-29,404-13-9831,Vermont
1311,Tiffany Robertson,1987-01-21,003-21-2229,Nevada
326,Stacy Chambers,1974-11-20,583-49-8177,Iowa
1503,Tyler Davis,1975-07-25,071-32-5636,Massachusetts
27,Scott Mitchell,1958-06-16,643-42-0295,Nevada
439,Samantha House,1963-09-18,842-18-1318,Indiana
839,Antonio Jones,1968-08-24,005-52-3726,North Dakota
266,Christopher Blackburn,1967-11-17,805-99-6161,Wisconsin
817,Ryan Hayes,1958-12-19,847-69-2420,Minnesota
375,Michelle Hull,1965-09-16,849-86-6277,West Virginia
2034,Daniel Bradley,1966-06-24,575-02-7873,Tennessee
1542,Jason Alexander,1973-07-24,892-36-3904,Kentucky
911,Audrey Crane,1968-02-03,620-86-3433,North Dakota
1089,Scott Walker,1969-07-06,464-96-2922,New Hampshire
920,Pamela Andrews,1970-05-17,075-09-7569,South Carolina
1407,Andrew Boone,1971-11-23,554-02-7128,Arizona
1287,William Nash,1986-03-25,673-30-6906,Alaska
288,Leah Huynh,1973-12-22,778-29-8917,Washington
1678,Margaret Peterson,1972-01-11,067-56-6604,Alabama
1429,Richard Neal,1983-03-04,205-17-4798,Delaware
926,Brian Frost,1962-03-25,235-90-1600,Arizona
947,David Logan,1959-11-23,536-27-4440,Arizona
1932,Paige Carter,1994-07-15,878-56-0153,Illinois
2047,Jennifer Garcia,1994-02-03,875-72-6599,Massachusetts
557,Tom Diaz,1968-10-20,309-07-8562,Michigan
1317,Sean Nguyen,1984-12-07,046-94-7578,Missouri
1934,Chelsea Gibson,1994-11-12,198-53-5956,Mississippi
2087,Kaitlyn Navarro,1972-06-03,897-24-7020,Louisiana
1220,Alejandra Castillo,1973-01-07,373-02-7442,Connecticut
552,Vanessa Russell,1958-05-09,483-25-7025,Vermont
121,Jeremy Arias,1979-04-08,885-33-0400,Wisconsin
1235,Jason Hurley,1980-01-16,546-48-8792,Colorado
2003,Shannon Smith,1973-10-08,093-96-5776,Connecticut
1196,Justin Goodwin,1969-08-01,609-17-1175,Arkansas
1437,Cynthia Moreno,1979-10-25,110-78-6949,Iowa
1319,Gary Parker,1959-08-23,267-46-8965,North Carolina
1955,Sara Ramirez,1994-08-17,223-56-8224,Wyoming
1170,Amanda Kelly,1957-05-04,231-87-4945,Nebraska
1534,Marie Fletcher,1957-07-22,065-94-2740,New Hampshire
1750,Tamara Sutton,1960-02-22,296-92-6071,Nebraska
1740,Denise Reynolds,1980-12-25,559-99-3349,Vermont
1675,Joshua Jensen,1986-09-16,885-97-1905,Kentucky
1797,Megan Taylor,1974-09-25,301-36-0911,West Virginia
1434,Kimberly Harris,1980-03-15,566-84-5957,Utah
327,Matthew Maldonado,1975-08-12,635-77-2760,North Carolina
259,Tyler Odonnell,1958-02-03,806-69-4977,Missouri
826,Crystal Gillespie,1965-09-01,174-48-2014,New Jersey
1035,Charles Rangel,1958-08-08,012-84-1578,Washington
606,Janet Conway,1982-11-16,177-62-0264,Montana
698,Gregory Bell,1971-11-07,173-18-1739,Maryland
2107,Jordan Kennedy,1991-11-18,201-29-3302,Kansas
272,Daniel Peterson,1967-10-15,279-03-5262,Louisiana
1922,Suzanne Duncan,1970-08-05,186-32-1866,Delaware
1566,Jared Cole,1993-07-05,040-99-9210,California
1479,Sarah Gill,1979-05-29,368-58-2475,Idaho
1953,Gina Moon,1989-04-16,712-62-6026,Delaware
1199,Kristen Gomez,1994-02-14,359-30-3365,Colorado
1565,Brandi Herrera,1967-08-21,134-66-2202,Missouri
785,Scott Smith,1992-07-08,040-13-7083,Missouri
525,Andrew Rocha,1980-11-15,033-19-6711,Virginia
1384,Carol Gonzalez,1965-05-15,016-03-7727,North Dakota
34,Tyler Allen,1990-10-20,474-01-2723,Louisiana
357,Eric Stewart,1985-11-02,153-62-1687,Nebraska
338,Tara Weiss,1984-01-26,590-32-1537,Kentucky
1132,Melissa Long,1982-04-17,707-64-0270,Wisconsin
600,Austin Moran,1986-11-08,564-67-4629,Missouri
1646,Sheila Fuentes,1969-07-26,776-76-0928,Georgia
820,Michael Jackson,1961-05-06,256-13-0399,North Dakota
761,Alexander Robbins,1961-05-28,727-93-1810,New York
1167,William Young,1957-10-08,346-34-6502,Indiana
812,Amber Collins,1976-05-18,170-19-2118,Nevada
185,Sarah Ware,1986-02-13,049-57-5840,Oregon
1242,James Sanchez,1986-09-18,777-11-9729,West Virginia
718,Mary Cisneros,1979-02-20,586-58-6532,Indiana
1264,Lisa Peterson,1991-07-17,360-08-0624,Texas
1943,David Hunt,1958-11-10,035-98-8751,California
424,Heather Eaton,1988-12-29,414-94-4343,Maine
1040,Christine Long,1963-01-15,591-57-4307,Ohio
1081,Edward Rogers,1992-07-31,183-96-4719,Rhode Island
1512,Robert Hernandez,1977-10-30,631-23-5768,Vermont
916,Matthew Wells,1982-03-19,065-91-3424,Iowa
1333,Ellen Jackson,1968-07-21,134-89-6239,Pennsylvania
364,Thomas Brown,1962-01-11,002-08-6614,Alaska
1634,Karen Thompson,1972-08-05,752-21-0708,Hawaii
126,Debra Barr,1989-02-12,011-41-7326,Montana
567,Melissa Johnson,1983-05-27,195-33-3935,Louisiana
414,Ronald Boyd,1983-11-04,589-66-7000,Mississippi
1010,Adam Davis,1959-03-14,621-23-9864,New Jersey
1014,James Erickson,1979-02-17,203-32-6184,Rhode Island
1208,William Lane,1982-04-15,868-88-0409,Vermont
53,John White,1982-02-24,365-68-4393,Maine
722,Pamela Ortiz,1990-03-13,105-71-6253,Pennsylvania
1391,Donna Clark,1987-04-07,332-44-3543,North Carolina
670,Mike Burke,1979-05-09,618-93-3812,New York
2049,Michelle Hill,1957-01-26,895-80-2454,Alabama
423,Dana Davis,1967-03-02,002-65-4598,Montana
1181,Brittany Webster,1980-01-28,667-25-2296,Texas
899,Justin Romero,1988-05-25,475-75-5569,Ohio
1396,Brandon Miller,1974-04-01,378-84-2443,New Mexico
648,Melissa Hendricks,1961-09-16,731-89-6637,Kansas
245,Kimberly Scott,1964-10-10,682-10-2120,Oklahoma
845,Amy Williams,1958-10-10,387-09-0952,Alaska
1950,William Wright,1975-11-16,358-10-7918,Maryland
362,Rachel Mcdowell,1979-04-26,688-60-2963,Alaska
470,Barbara Estrada,1983-12-20,019-36-0289,Nevada
539,William Jones,1967-08-13,622-16-4239,Maryland
766,Michael Williams,1971-05-27,574-77-4633,Oklahoma
450,Adrian Parker,1986-04-08,851-95-9399,Colorado
1210,Ashley Rivera,1964-07-23,084-85-7934,Nebraska
923,Matthew Griffin,1987-01-02,112-73-3734,Vermont
378,Taylor Norman,1987-02-06,387-15-7109,Utah
1297,Harry Roberts,1968-02-27,207-81-9243,Indiana
1294,Shawn Snyder,1965-04-14,849-22-9603,Oklahoma
617,Courtney Sanchez,1969-12-23,503-60-5491,Oklahoma
2100,Cory Nguyen,1988-02-13,377-23-9204,New Hampshire
1300,Dillon Porter,1994-07-08,871-75-3794,Florida
1720,William Leach,1975-06-11,500-37-5386,Nevada
1119,Amanda Sanders,1964-06-17,556-06-8479,Vermont
1949,Bernard Kim,1968-10-04,631-75-3296,Illinois
1020,Susan Mendez,1989-02-23,123-96-6760,Hawaii
512,Lindsay Harris,1967-09-23,542-72-4974,Illinois
1825,Elizabeth Mckay,1975-06-18,367-37-4629,Massachusetts
1355,Laura Gonzalez,1991-02-23,651-49-0054,Colorado
314,Amanda Ross,1957-06-06,379-45-0611,Kentucky
597,Alejandro Scott,1968-11-05,702-85-3244,Oklahoma
370,Derek Sanchez,1964-12-04,641-47-1818,Michigan
895,Patrick King,1973-06-20,325-16-2638,Maine
1846,Jill Hamilton,1991-11-07,314-11-9698,California
2063,Brooke Peterson,1965-07-31,621-49-1545,Mississippi
995,Michael Haas,1961-10-12,243-10-8176,Wyoming
2065,Laura Clark,1983-11-01,299-43-9301,South Carolina
907,Debbie Hill,1968-06-12,773-65-0343,Louisiana
1049,Mike Miller,1980-11-20,443-56-6130,Montana
1993,Gabriel Peters,1987-12-27,332-55-3489,Texas
1545,Jeffrey Brown,1988-12-03,454-55-0673,California
473,Jason Campbell,1976-07-24,564-34-3475,Utah
1896,Anne Gill,1989-05-24,012-87-0549,Maine
520,Katherine Wilson,1972-12-16,318-13-2381,Vermont
218,Joseph Mcintosh,1961-07-17,023-59-1041,Tennessee
662,Erin Ortiz,1962-07-25,147-95-1510,Texas
1907,Donald Foster,1984-07-05,687-85-2750,Illinois
1612,Erin Gallegos,1990-02-20,173-23-0552,South Carolina
1171,Stephen Reed,1960-05-18,248-01-5458,Montana
731,Ashley Gutierrez,1991-12-11,775-35-0123,Maine
1335,Eileen Benson,1966-11-07,645-20-5795,Illinois
781,Reginald Jackson,1965-08-10,238-73-6778,Connecticut
1778,Felicia Edwards,1983-12-26,489-58-0974,Iowa
113,Dawn Schmidt,1982-12-08,626-60-2713,Texas
391,Jill Hall,1983-11-13,280-84-8813,Arizona
1845,Laura Fox,1990-11-05,195-10-8109,Nebraska
158,Darlene Ellis,1994-09-13,679-04-3881,Kentucky
1320,Lisa Harris,1959-10-22,360-21-0170,Florida
1951,David Miller,1976-04-13,483-63-1387,Montana
69,Eric Clark,1971-11-21,352-24-3894,Maine
1759,Rachel Washington,1985-11-07,314-61-8983,Wisconsin
1365,Bianca Torres,1978-12-28,320-76-7874,Tennessee
